id_prod,ventes,price,categ,ca
0_3,14.0,28.99,0.0,405.85999999999996
0_816,14.0,6.91,0.0,96.74000000000001
1_139,14.0,6.99,1.0,97.86
0_2143,14.0,24.99,0.0,349.85999999999996
0_145,14.0,28.99,0.0,405.85999999999996
0_1092,14.0,22.02,0.0,308.28
0_1374,14.0,21.0,0.0,294.0
2_73,14.0,111.99,2.0,1567.86
0_974,14.0,11.75,0.0,164.5
1_384,14.0,46.95,1.0,657.3000000000001
0_2091,14.0,2.99,0.0,41.86
0_722,14.0,20.31,0.0,284.34
0_412,14.0,21.33,0.0,298.62
0_102,14.0,11.18,0.0,156.51999999999998
1_244,14.0,3.64,1.0,50.96
0_2306,14.0,23.32,0.0,326.48
0_957,14.0,2.99,0.0,41.86
0_166,14.0,1.83,0.0,25.62
1_206,14.0,33.09,1.0,463.26000000000005
0_2273,14.0,24.99,0.0,349.85999999999996
1_323,14.0,32.99,1.0,461.86
2_44,14.0,70.92,2.0,992.88
1_272,14.0,4.55,1.0,63.699999999999996
1_410,14.0,46.87,1.0,656.18
0_1138,14.0,2.33,0.0,32.620000000000005
0_443,14.0,3.99,0.0,55.86
2_18,14.0,129.11,2.0,1807.5400000000002
0_952,14.0,10.47,0.0,146.58
0_1444,14.0,2.08,0.0,29.12
1_276,14.0,56.97,1.0,797.5799999999999
0_105,14.0,7.99,0.0,111.86
0_725,14.0,10.99,0.0,153.86
1_452,14.0,40.8,1.0,571.1999999999999
0_903,14.0,3.99,0.0,55.86
2_92,14.0,78.05,2.0,1092.7
0_707,14.0,4.99,0.0,69.86
2_5,14.0,191.99,2.0,2687.86
0_1749,14.0,34.99,0.0,489.86
0_752,14.0,14.74,0.0,206.36
0_758,14.0,4.0,0.0,56.0
2_97,13.0,160.99,2.0,2092.87
1_240,13.0,9.22,1.0,119.86000000000001
0_774,13.0,6.66,0.0,86.58
0_675,13.0,19.99,0.0,259.87
0_948,13.0,6.25,0.0,81.25
0_293,13.0,30.99,0.0,402.87
2_123,13.0,147.99,2.0,1923.8700000000001
0_1240,13.0,22.7,0.0,295.09999999999997
0_720,13.0,6.8,0.0,88.39999999999999
0_953,13.0,26.99,0.0,350.87
0_659,13.0,21.99,0.0,285.87
0_727,13.0,12.99,0.0,168.87
0_795,13.0,8.99,0.0,116.87
0_780,13.0,2.5,0.0,32.5
0_96,13.0,9.45,0.0,122.85
1_297,13.0,56.99,1.0,740.87
0_840,13.0,17.07,0.0,221.91
0_2067,13.0,1.99,0.0,25.87
0_2031,13.0,22.99,0.0,298.87
0_883,13.0,14.99,0.0,194.87
1_428,13.0,39.23,1.0,509.98999999999995
2_22,13.0,109.38,2.0,1421.94
0_745,13.0,13.99,0.0,181.87
0_658,13.0,30.66,0.0,398.58
0_616,13.0,2.35,0.0,30.55
1_203,13.0,48.99,1.0,636.87
2_84,13.0,182.3,2.0,2369.9
0_2147,13.0,39.99,0.0,519.87
0_2250,13.0,20.77,0.0,270.01
2_11,13.0,201.99,2.0,2625.87
0_696,13.0,1.67,0.0,21.71
1_121,13.0,49.99,1.0,649.87
1_401,13.0,32.99,1.0,428.87
0_693,13.0,7.99,0.0,103.87
1_143,13.0,9.99,1.0,129.87
0_836,13.0,3.76,0.0,48.879999999999995
0_256,13.0,27.81,0.0,361.53
0_186,13.0,2.0,0.0,26.0
0_1365,13.0,2.99,0.0,38.870000000000005
0_845,13.0,17.99,0.0,233.86999999999998
0_2159,13.0,22.99,0.0,298.87
2_61,13.0,39.99,2.0,519.87
1_321,13.0,9.99,1.0,129.87
0_971,13.0,9.99,0.0,129.87
1_430,13.0,4.93,1.0,64.09
0_863,13.0,7.99,0.0,103.87
1_294,13.0,31.24,1.0,406.12
1_216,13.0,35.03,1.0,455.39
0_1084,13.0,22.92,0.0,297.96000000000004
0_2278,13.0,26.01,0.0,338.13
0_1214,13.0,21.91,0.0,284.83
0_721,13.0,5.99,0.0,77.87
0_1721,13.0,28.99,0.0,376.87
1_171,13.0,73.99,1.0,961.8699999999999
0_791,13.0,14.99,0.0,194.87
1_447,13.0,42.99,1.0,558.87
0_1764,13.0,1.99,0.0,25.87
0_1408,13.0,1.01,0.0,13.13
0_2214,13.0,2.08,0.0,27.04
0_270,13.0,2.29,0.0,29.77
0_1312,13.0,22.71,0.0,295.23
0_1477,12.0,1.99,0.0,23.88
0_704,12.0,16.92,0.0,203.04000000000002
0_2262,12.0,21.13,0.0,253.56
0_425,12.0,23.99,0.0,287.88
0_858,12.0,21.29,0.0,255.48
0_773,12.0,5.99,0.0,71.88
0_920,12.0,37.46,0.0,449.52
0_118,12.0,1.98,0.0,23.759999999999998
0_762,12.0,6.57,0.0,78.84
1_513,12.0,35.99,1.0,431.88
0_983,12.0,12.99,0.0,155.88
0_1371,12.0,21.99,0.0,263.88
2_91,12.0,96.99,2.0,1163.8799999999999
1_258,12.0,31.0,1.0,372.0
1_377,12.0,38.99,1.0,467.88
0_232,12.0,1.23,0.0,14.76
0_1577,12.0,2.99,0.0,35.88
0_678,12.0,4.29,0.0,51.480000000000004
2_25,12.0,101.99,2.0,1223.8799999999999
0_732,12.0,8.02,0.0,96.24
0_770,12.0,9.48,0.0,113.76
0_901,12.0,15.99,0.0,191.88
1_472,12.0,9.18,1.0,110.16
0_710,12.0,3.72,0.0,44.64
0_81,12.0,5.99,0.0,71.88
0_1783,12.0,25.99,0.0,311.88
0_734,12.0,11.16,0.0,133.92000000000002
1_163,12.0,35.99,1.0,431.88
0_742,12.0,10.79,0.0,129.48
0_668,12.0,2.51,0.0,30.119999999999997
0_86,12.0,10.32,0.0,123.84
0_1705,12.0,22.99,0.0,275.88
2_67,12.0,32.99,2.0,395.88
0_810,12.0,3.8,0.0,45.599999999999994
0_1068,12.0,22.13,0.0,265.56
0_37,12.0,1.99,0.0,23.88
0_260,12.0,1.73,0.0,20.759999999999998
0_872,12.0,20.63,0.0,247.56
0_95,12.0,9.99,0.0,119.88
1_429,12.0,49.99,1.0,599.88
0_769,12.0,24.99,0.0,299.88
0_909,12.0,18.99,0.0,227.88
0_931,12.0,19.99,0.0,239.88
0_1093,12.0,2.99,0.0,35.88
0_116,12.0,12.71,0.0,152.52
0_67,12.0,22.99,0.0,275.88
0_718,12.0,15.83,0.0,189.96
2_74,12.0,120.22,2.0,1442.6399999999999
0_78,12.0,12.87,0.0,154.44
1_212,12.0,39.86,1.0,478.32
1_469,12.0,5.99,1.0,71.88
0_2217,12.0,24.99,0.0,299.88
2_117,12.0,105.99,2.0,1271.8799999999999
1_497,12.0,49.99,1.0,599.88
1_314,11.0,9.0,1.0,99.0
0_107,11.0,11.99,0.0,131.89000000000001
0_137,11.0,31.99,0.0,351.89
1_465,11.0,8.99,1.0,98.89
0_790,11.0,10.34,0.0,113.74
0_2088,11.0,30.0,0.0,330.0
0_865,11.0,1.99,0.0,21.89
0_719,11.0,4.99,0.0,54.89
1_416,11.0,64.62,1.0,710.82
0_2294,11.0,20.58,0.0,226.38
1_486,11.0,7.77,1.0,85.47
2_129,11.0,127.99,2.0,1407.8899999999999
2_118,11.0,96.56,2.0,1062.16
0_1740,11.0,21.75,0.0,239.25
0_1602,11.0,20.19,0.0,222.09
1_399,11.0,3.99,1.0,43.89
0_700,11.0,18.64,0.0,205.04000000000002
0_714,11.0,4.14,0.0,45.54
0_91,11.0,0.99,0.0,10.89
2_31,11.0,131.99,2.0,1451.89
0_494,11.0,39.58,0.0,435.38
1_479,11.0,62.99,1.0,692.89
0_99,11.0,6.99,0.0,76.89
0_1504,11.0,1.68,0.0,18.48
0_887,11.0,13.99,0.0,153.89000000000001
1_156,11.0,32.67,1.0,359.37
0_1813,11.0,25.99,0.0,285.89
1_122,11.0,35.93,1.0,395.23
0_1466,11.0,23.58,0.0,259.38
1_509,11.0,9.99,1.0,109.89
0_2160,11.0,22.2,0.0,244.2
0_1960,11.0,2.16,0.0,23.76
0_782,11.0,11.84,0.0,130.24
0_975,11.0,7.99,0.0,87.89
0_1703,11.0,21.99,0.0,241.89
0_740,11.0,15.66,0.0,172.26
0_676,11.0,3.86,0.0,42.46
0_1262,11.0,21.71,0.0,238.81
0_1372,11.0,1.78,0.0,19.580000000000002
1_138,11.0,44.67,1.0,491.37
1_458,11.0,51.55,1.0,567.05
0_959,11.0,9.99,0.0,109.89
0_180,11.0,0.97,0.0,10.67
0_778,11.0,2.39,0.0,26.290000000000003
0_1724,11.0,2.82,0.0,31.02
0_74,11.0,16.0,0.0,176.0
0_932,11.0,7.1,0.0,78.1
0_103,10.0,10.99,0.0,109.9
2_80,10.0,120.68,2.0,1206.8000000000002
0_751,10.0,6.99,0.0,69.9
0_1109,10.0,29.99,0.0,299.9
1_454,10.0,32.12,1.0,321.2
0_1771,10.0,0.99,0.0,9.9
0_210,10.0,1.87,0.0,18.700000000000003
0_1150,10.0,24.4,0.0,244.0
0_1010,10.0,1.96,0.0,19.6
0_2138,10.0,0.93,0.0,9.3
0_427,10.0,20.99,0.0,209.89999999999998
0_1346,10.0,21.62,0.0,216.20000000000002
0_2220,10.0,2.41,0.0,24.1
0_627,10.0,2.99,0.0,29.900000000000002
0_923,10.0,3.99,0.0,39.900000000000006
0_1203,10.0,0.99,0.0,9.9
0_947,10.0,5.99,0.0,59.900000000000006
0_1918,10.0,29.04,0.0,290.4
0_21,10.0,4.99,0.0,49.900000000000006
0_646,10.0,29.42,0.0,294.20000000000005
0_1076,10.0,25.11,0.0,251.1
0_1329,10.0,0.99,0.0,9.9
2_126,10.0,116.98,2.0,1169.8
1_481,10.0,44.99,1.0,449.90000000000003
0_76,10.0,8.59,0.0,85.9
2_35,10.0,139.99,2.0,1399.9
0_179,10.0,22.99,0.0,229.89999999999998
0_645,10.0,2.99,0.0,29.900000000000002
0_679,10.0,4.99,0.0,49.900000000000006
0_878,10.0,12.69,0.0,126.89999999999999
1_159,10.0,52.99,1.0,529.9
0_104,10.0,9.06,0.0,90.60000000000001
1_484,10.0,8.28,1.0,82.8
0_1265,10.0,32.99,0.0,329.90000000000003
0_1950,10.0,2.5,0.0,25.0
0_1695,10.0,2.99,0.0,29.900000000000002
1_424,10.0,4.91,1.0,49.1
2_100,10.0,72.11,2.0,721.1
0_84,10.0,25.07,0.0,250.7
0_1433,10.0,27.99,0.0,279.9
0_115,10.0,6.99,0.0,69.9
0_226,10.0,1.49,0.0,14.9
1_419,10.0,39.99,1.0,399.90000000000003
1_491,10.0,4.99,1.0,49.900000000000006
0_238,10.0,1.67,0.0,16.7
0_50,10.0,22.08,0.0,220.79999999999998
0_1402,10.0,3.0,0.0,30.0
0_42,10.0,22.68,0.0,226.8
0_936,10.0,1.69,0.0,16.9
0_97,10.0,11.99,0.0,119.9
0_277,10.0,29.99,0.0,299.9
2_83,10.0,130.99,2.0,1309.9
0_1022,10.0,23.57,0.0,235.7
1_144,10.0,45.09,1.0,450.90000000000003
0_882,10.0,24.75,0.0,247.5
2_82,10.0,75.81,2.0,758.1
1_427,10.0,32.99,1.0,329.90000000000003
0_736,10.0,6.03,0.0,60.300000000000004
0_1899,10.0,21.99,0.0,219.89999999999998
1_415,10.0,59.99,1.0,599.9
0_942,9.0,2.02,0.0,18.18
0_1733,9.0,1.99,0.0,17.91
0_1263,9.0,22.99,0.0,206.91
0_1655,9.0,2.99,0.0,26.910000000000004
0_766,9.0,2.16,0.0,19.44
0_2125,9.0,1.99,0.0,17.91
0_680,9.0,7.43,0.0,66.87
0_1906,9.0,28.57,0.0,257.13
0_1459,9.0,0.99,0.0,8.91
1_473,9.0,2.99,1.0,26.910000000000004
0_1413,9.0,2.99,0.0,26.910000000000004
0_2197,9.0,2.99,0.0,26.910000000000004
2_76,9.0,254.44,2.0,2289.96
0_1155,9.0,2.99,0.0,26.910000000000004
0_1886,9.0,20.56,0.0,185.04
0_259,9.0,1.99,0.0,17.91
1_275,9.0,41.99,1.0,377.91
0_528,9.0,0.62,0.0,5.58
0_777,9.0,12.99,0.0,116.91
1_422,9.0,30.76,1.0,276.84000000000003
0_697,9.0,9.99,0.0,89.91
0_829,9.0,2.99,0.0,26.910000000000004
0_1670,9.0,23.59,0.0,212.31
0_663,9.0,20.99,0.0,188.91
0_723,9.0,5.99,0.0,53.910000000000004
0_788,9.0,10.97,0.0,98.73
0_1925,9.0,25.99,0.0,233.91
0_1300,9.0,20.91,0.0,188.19
0_1332,9.0,33.12,0.0,298.08
0_217,9.0,1.99,0.0,17.91
0_1302,9.0,2.92,0.0,26.28
0_2036,9.0,20.49,0.0,184.41
0_204,9.0,2.36,0.0,21.24
0_1648,9.0,2.77,0.0,24.93
0_242,9.0,32.52,0.0,292.68
0_392,9.0,26.17,0.0,235.53000000000003
0_380,9.0,2.98,0.0,26.82
0_739,9.0,11.99,0.0,107.91
0_476,9.0,21.64,0.0,194.76
0_750,9.0,23.74,0.0,213.66
0_2200,9.0,20.47,0.0,184.23
0_32,9.0,2.14,0.0,19.26
0_1589,9.0,28.99,0.0,260.90999999999997
1_492,9.0,45.78,1.0,412.02
0_1970,9.0,27.42,0.0,246.78000000000003
0_621,9.0,1.99,0.0,17.91
1_136,9.0,31.72,1.0,285.48
0_2015,9.0,2.99,0.0,26.910000000000004
0_2157,9.0,34.99,0.0,314.91
1_118,9.0,30.51,1.0,274.59000000000003
1_438,9.0,5.24,1.0,47.160000000000004
0_787,9.0,7.99,0.0,71.91
0_1592,9.0,25.23,0.0,227.07
0_556,9.0,2.06,0.0,18.54
0_703,9.0,3.99,0.0,35.910000000000004
0_1581,9.0,37.99,0.0,341.91
1_148,9.0,8.08,1.0,72.72
0_743,9.0,16.99,0.0,152.91
0_1251,9.0,21.99,0.0,197.91
0_1629,9.0,40.99,0.0,368.91
0_167,9.0,25.99,0.0,233.91
0_552,9.0,21.3,0.0,191.70000000000002
0_1146,9.0,20.42,0.0,183.78000000000003
0_202,9.0,0.62,0.0,5.58
0_1986,9.0,25.89,0.0,233.01
1_496,9.0,70.51,1.0,634.59
0_1497,9.0,30.99,0.0,278.90999999999997
1_443,9.0,59.99,1.0,539.91
0_759,9.0,22.99,0.0,206.91
0_698,9.0,1.44,0.0,12.959999999999999
0_4,9.0,25.33,0.0,227.96999999999997
0_1805,9.0,1.99,0.0,17.91
0_1241,9.0,1.99,0.0,17.91
0_1148,9.0,26.77,0.0,240.93
1_391,9.0,49.99,1.0,449.91
0_772,9.0,16.87,0.0,151.83
1_233,9.0,43.99,1.0,395.91
0_1615,8.0,1.99,0.0,15.92
0_534,8.0,2.84,0.0,22.72
1_113,8.0,50.99,1.0,407.92
2_8,8.0,73.18,2.0,585.44
2_94,8.0,145.45,2.0,1163.6
0_1129,8.0,24.99,0.0,199.92
1_127,8.0,39.99,1.0,319.92
2_71,8.0,88.99,2.0,711.92
0_1314,8.0,20.63,0.0,165.04
0_390,8.0,22.11,0.0,176.88
0_2260,8.0,1.84,0.0,14.72
0_1337,8.0,21.99,0.0,175.92
0_798,8.0,6.82,0.0,54.56
0_873,8.0,2.99,0.0,23.92
0_27,8.0,21.99,0.0,175.92
0_83,8.0,2.99,0.0,23.92
0_143,8.0,34.99,0.0,279.92
0_2226,8.0,21.89,0.0,175.12
0_1019,8.0,24.99,0.0,199.92
0_298,8.0,2.74,0.0,21.92
0_764,8.0,5.59,0.0,44.72
1_423,8.0,8.99,1.0,71.92
0_25,8.0,2.99,0.0,23.92
0_794,8.0,22.44,0.0,179.52
0_2297,8.0,28.99,0.0,231.92
0_728,8.0,30.58,0.0,244.64
0_1423,8.0,2.99,0.0,23.92
0_565,8.0,1.99,0.0,15.92
0_724,8.0,21.78,0.0,174.24
1_124,8.0,44.71,1.0,357.68
0_972,8.0,15.7,0.0,125.6
0_1436,8.0,1.32,0.0,10.56
0_334,8.0,2.27,0.0,18.16
0_2046,8.0,32.34,0.0,258.72
0_1327,8.0,2.99,0.0,23.92
2_128,8.0,201.74,2.0,1613.92
0_2242,8.0,31.79,0.0,254.32
0_1817,8.0,20.99,0.0,167.92
2_21,8.0,105.99,2.0,847.92
0_1814,8.0,20.45,0.0,163.6
0_1406,8.0,2.5,0.0,20.0
0_1979,8.0,20.99,0.0,167.92
2_121,8.0,170.99,2.0,1367.92
0_1991,8.0,23.99,0.0,191.92
0_2017,8.0,28.99,0.0,231.92
1_140,8.0,38.56,1.0,308.48
1_168,8.0,57.45,1.0,459.6
2_69,8.0,130.99,2.0,1047.92
0_337,8.0,22.99,0.0,183.92
0_80,8.0,5.55,0.0,44.4
0_605,8.0,24.99,0.0,199.92
0_716,8.0,26.69,0.0,213.52
1_478,8.0,38.63,1.0,309.04
0_1211,8.0,2.99,0.0,23.92
1_421,8.0,30.99,1.0,247.92
0_1006,8.0,26.64,0.0,213.12
2_114,8.0,85.89,2.0,687.12
0_2225,7.0,2.99,0.0,20.93
0_2082,7.0,24.33,0.0,170.31
0_216,7.0,23.19,0.0,162.33
2_16,7.0,84.29,2.0,590.0300000000001
0_1239,7.0,37.99,0.0,265.93
0_498,7.0,2.64,0.0,18.48
0_1917,7.0,1.99,0.0,13.93
2_125,7.0,231.99,2.0,1623.93
1_405,7.0,7.99,1.0,55.93
1_440,7.0,7.32,1.0,51.24
0_2094,7.0,29.02,0.0,203.14
0_945,7.0,22.99,0.0,160.92999999999998
0_741,7.0,1.99,0.0,13.93
0_1757,7.0,1.99,0.0,13.93
0_139,7.0,2.99,0.0,20.93
0_184,7.0,23.16,0.0,162.12
0_1232,7.0,26.65,0.0,186.54999999999998
0_890,7.0,2.81,0.0,19.67
0_292,7.0,31.3,0.0,219.1
2_30,7.0,233.54,2.0,1634.78
0_289,7.0,36.99,0.0,258.93
0_917,7.0,10.99,0.0,76.93
0_987,7.0,23.99,0.0,167.92999999999998
0_554,7.0,29.22,0.0,204.54
0_1221,7.0,2.99,0.0,20.93
1_390,7.0,8.58,1.0,60.06
0_927,7.0,6.99,0.0,48.93
0_1217,7.0,24.99,0.0,174.92999999999998
0_173,7.0,2.99,0.0,20.93
0_612,7.0,0.88,0.0,6.16
0_1427,7.0,28.99,0.0,202.92999999999998
0_1164,7.0,31.23,0.0,218.61
0_1271,7.0,1.99,0.0,13.93
0_587,7.0,1.99,0.0,13.93
0_1914,7.0,21.44,0.0,150.08
0_708,7.0,20.81,0.0,145.67
0_505,7.0,25.99,0.0,181.92999999999998
1_151,7.0,41.99,1.0,293.93
0_713,7.0,1.99,0.0,13.93
0_2253,7.0,22.99,0.0,160.92999999999998
0_431,7.0,32.99,0.0,230.93
0_548,7.0,37.53,0.0,262.71000000000004
0_85,7.0,2.99,0.0,20.93
0_1552,7.0,0.98,0.0,6.859999999999999
0_5,7.0,22.99,0.0,160.92999999999998
2_99,7.0,84.99,2.0,594.93
0_1128,7.0,2.96,0.0,20.72
0_1389,7.0,20.99,0.0,146.92999999999998
0_1523,7.0,20.99,0.0,146.92999999999998
1_439,7.0,38.99,1.0,272.93
0_197,7.0,37.99,0.0,265.93
0_1098,7.0,31.25,0.0,218.75
0_966,7.0,23.95,0.0,167.65
0_796,7.0,21.15,0.0,148.04999999999998
0_1864,7.0,22.76,0.0,159.32000000000002
1_418,7.0,37.85,1.0,264.95
1_114,7.0,35.61,1.0,249.26999999999998
0_1909,6.0,2.99,0.0,17.94
0_447,6.0,20.99,0.0,125.94
0_1161,6.0,31.99,0.0,191.94
0_1510,6.0,2.18,0.0,13.080000000000002
0_822,6.0,35.3,0.0,211.79999999999998
0_1664,6.0,25.72,0.0,154.32
0_1024,6.0,30.11,0.0,180.66
2_85,6.0,128.99,2.0,773.94
0_1462,6.0,31.67,0.0,190.02
0_432,6.0,26.46,0.0,158.76
0_1511,6.0,0.99,0.0,5.9399999999999995
0_1086,6.0,1.41,0.0,8.459999999999999
0_940,6.0,21.22,0.0,127.32
2_90,6.0,182.3,2.0,1093.8000000000002
0_1763,6.0,27.99,0.0,167.94
0_1088,6.0,1.09,0.0,6.540000000000001
0_1820,6.0,22.3,0.0,133.8
0_848,6.0,1.73,0.0,10.379999999999999
0_2302,6.0,24.19,0.0,145.14000000000001
0_472,6.0,30.91,0.0,185.46
0_1935,6.0,0.99,0.0,5.9399999999999995
0_1878,6.0,2.27,0.0,13.620000000000001
0_1041,6.0,1.99,0.0,11.94
0_278,6.0,22.61,0.0,135.66
0_1802,6.0,28.97,0.0,173.82
2_4,6.0,222.97,2.0,1337.82
0_834,6.0,15.77,0.0,94.62
0_147,6.0,2.99,0.0,17.94
0_686,6.0,1.32,0.0,7.92
2_68,6.0,88.29,2.0,529.74
1_393,6.0,35.99,1.0,215.94
0_854,6.0,2.21,0.0,13.26
0_463,6.0,21.99,0.0,131.94
0_1456,6.0,27.42,0.0,164.52
2_124,6.0,100.56,2.0,603.36
0_823,6.0,26.99,0.0,161.94
0_748,6.0,27.27,0.0,163.62
0_429,6.0,1.99,0.0,11.94
0_281,6.0,21.99,0.0,131.94
0_2265,6.0,2.99,0.0,17.94
1_500,6.0,34.93,1.0,209.57999999999998
0_1114,6.0,2.08,0.0,12.48
0_1898,6.0,2.45,0.0,14.700000000000001
0_746,6.0,23.86,0.0,143.16
0_2287,6.0,2.99,0.0,17.94
0_1867,6.0,23.99,0.0,143.94
0_2097,6.0,1.99,0.0,11.94
2_75,6.0,96.99,2.0,581.9399999999999
0_1051,6.0,2.99,0.0,17.94
0_514,6.0,29.15,0.0,174.89999999999998
2_107,6.0,33.99,2.0,203.94
0_2193,6.0,23.99,0.0,143.94
0_820,6.0,1.32,0.0,7.92
0_1656,6.0,23.26,0.0,139.56
0_1739,6.0,22.99,0.0,137.94
0_328,6.0,20.06,0.0,120.35999999999999
0_660,6.0,20.16,0.0,120.96000000000001
0_1305,5.0,21.99,0.0,109.94999999999999
0_1844,5.0,0.77,0.0,3.85
0_1819,5.0,23.99,0.0,119.94999999999999
0_1500,5.0,21.61,0.0,108.05
0_362,5.0,22.77,0.0,113.85
2_111,5.0,114.99,2.0,574.9499999999999
2_238,5.0,93.92,2.0,469.6
0_1331,5.0,29.99,0.0,149.95
2_122,5.0,70.0,2.0,350.0
0_2016,5.0,2.26,0.0,11.299999999999999
0_2040,5.0,20.65,0.0,103.25
1_382,5.0,61.52,1.0,307.6
0_590,5.0,24.35,0.0,121.75
0_632,5.0,20.77,0.0,103.85
0_961,5.0,23.99,0.0,119.94999999999999
0_1359,5.0,25.99,0.0,129.95
0_1737,5.0,26.99,0.0,134.95
0_1711,5.0,2.99,0.0,14.950000000000001
0_712,5.0,23.37,0.0,116.85000000000001
0_460,5.0,1.25,0.0,6.25
0_482,5.0,2.93,0.0,14.65
2_88,5.0,77.63,2.0,388.15
0_1978,5.0,23.81,0.0,119.05
2_103,5.0,157.99,2.0,789.95
0_1005,5.0,20.99,0.0,104.94999999999999
0_1897,5.0,20.99,0.0,104.94999999999999
0_891,5.0,21.99,0.0,109.94999999999999
0_1080,5.0,2.43,0.0,12.15
0_394,5.0,2.14,0.0,10.700000000000001
0_1492,5.0,26.65,0.0,133.25
0_1651,5.0,0.99,0.0,4.95
0_1032,5.0,21.6,0.0,108.0
0_448,5.0,2.64,0.0,13.200000000000001
0_124,5.0,20.17,0.0,100.85000000000001
0_985,5.0,5.99,0.0,29.950000000000003
1_135,5.0,7.99,1.0,39.95
0_56,5.0,27.6,0.0,138.0
0_907,5.0,34.99,0.0,174.95000000000002
0_695,5.0,25.99,0.0,129.95
0_1649,5.0,27.99,0.0,139.95
0_1496,5.0,2.42,0.0,12.1
0_677,5.0,24.99,0.0,124.94999999999999
0_1484,5.0,25.23,0.0,126.15
0_178,5.0,28.36,0.0,141.8
0_2195,5.0,26.99,0.0,134.95
2_24,5.0,96.88,2.0,484.4
0_1751,5.0,25.99,0.0,129.95
0_79,5.0,24.99,0.0,124.94999999999999
0_1283,5.0,0.99,0.0,4.95
0_511,5.0,20.99,0.0,104.94999999999999
0_1597,5.0,33.99,0.0,169.95000000000002
0_1732,5.0,24.95,0.0,124.75
0_423,5.0,1.99,0.0,9.95
0_1231,5.0,25.99,0.0,129.95
0_1689,5.0,2.99,0.0,14.950000000000001
0_2027,5.0,21.99,0.0,109.94999999999999
0_436,5.0,30.09,0.0,150.45
0_994,5.0,20.71,0.0,103.55000000000001
0_411,5.0,25.99,0.0,129.95
0_410,5.0,25.23,0.0,126.15
0_1439,4.0,22.99,0.0,91.96
0_1141,4.0,20.99,0.0,83.96
0_988,4.0,31.34,0.0,125.36
0_1716,4.0,2.19,0.0,8.76
0_1842,4.0,20.26,0.0,81.04
0_604,4.0,33.54,0.0,134.16
1_470,4.0,5.41,1.0,21.64
0_1993,4.0,21.99,0.0,87.96
0_247,4.0,27.99,0.0,111.96
2_95,4.0,98.99,2.0,395.96
0_1765,4.0,20.99,0.0,83.96
2_89,4.0,107.99,2.0,431.96
0_2237,4.0,2.99,0.0,11.96
0_1165,4.0,2.99,0.0,11.96
0_480,4.0,24.61,0.0,98.44
0_374,4.0,1.82,0.0,7.28
0_1495,4.0,22.99,0.0,91.96
0_419,4.0,20.99,0.0,83.96
0_1674,4.0,22.63,0.0,90.52
0_94,4.0,27.76,0.0,111.04
0_1071,4.0,22.99,0.0,91.96
0_527,4.0,2.99,0.0,11.96
0_701,4.0,8.99,0.0,35.96
0_1087,4.0,29.99,0.0,119.96
0_1920,4.0,25.16,0.0,100.64
0_73,4.0,2.99,0.0,11.96
0_808,4.0,27.85,0.0,111.4
0_1550,4.0,1.21,0.0,4.84
0_889,4.0,23.99,0.0,95.96
0_902,4.0,0.92,0.0,3.68
0_1858,4.0,1.83,0.0,7.32
1_243,4.0,42.99,1.0,171.96
0_1582,4.0,24.42,0.0,97.68
1_494,4.0,49.16,1.0,196.64
1_117,4.0,41.99,1.0,167.96
0_568,4.0,29.76,0.0,119.04
0_2249,4.0,2.99,0.0,11.96
0_474,4.0,1.54,0.0,6.16
0_1122,4.0,20.02,0.0,80.08
0_2177,4.0,34.99,0.0,139.96
0_1213,4.0,21.99,0.0,87.96
0_1343,4.0,21.99,0.0,87.96
0_522,4.0,2.54,0.0,10.16
1_411,4.0,32.99,1.0,131.96
0_119,4.0,2.99,0.0,11.96
0_1135,4.0,26.99,0.0,107.96
0_1463,4.0,21.99,0.0,87.96
0_591,4.0,1.99,0.0,7.96
1_224,4.0,4.95,1.0,19.8
0_401,4.0,26.99,0.0,107.96
0_1770,4.0,20.7,0.0,82.8
0_1776,4.0,21.16,0.0,84.64
0_1056,4.0,2.46,0.0,9.84
0_1936,4.0,28.82,0.0,115.28
0_234,4.0,25.43,0.0,101.72
1_485,4.0,37.99,1.0,151.96
0_69,4.0,25.99,0.0,103.96
0_2081,4.0,24.99,0.0,99.96
0_49,4.0,23.99,0.0,95.96
0_1171,4.0,0.99,0.0,3.96
2_27,4.0,73.99,2.0,295.96
0_1848,4.0,23.11,0.0,92.44
0_1855,4.0,1.99,0.0,7.96
0_1037,3.0,20.99,0.0,62.97
2_28,3.0,103.5,2.0,310.5
0_1900,3.0,25.32,0.0,75.96000000000001
1_409,3.0,55.99,1.0,167.97
0_862,3.0,1.84,0.0,5.5200000000000005
0_1191,3.0,0.99,0.0,2.9699999999999998
0_964,3.0,1.61,0.0,4.83
0_483,3.0,23.99,0.0,71.97
0_1610,3.0,21.05,0.0,63.150000000000006
0_1759,3.0,0.99,0.0,2.9699999999999998
0_1549,3.0,25.99,0.0,77.97
0_1806,3.0,1.61,0.0,4.83
0_1778,3.0,28.46,0.0,85.38
0_1570,3.0,2.56,0.0,7.68
0_2149,3.0,2.99,0.0,8.97
0_735,3.0,21.99,0.0,65.97
0_349,3.0,2.99,0.0,8.97
0_1535,3.0,1.99,0.0,5.97
0_43,3.0,2.99,0.0,8.97
0_324,3.0,1.18,0.0,3.54
1_146,3.0,31.98,1.0,95.94
0_2295,3.0,1.99,0.0,5.97
0_2263,3.0,32.99,0.0,98.97
0_1588,3.0,24.39,0.0,73.17
